CLAVE,CLAVE_OMM,NOMBRE,MUNICIPIO,ESTADO,ORG_CUENCA,CUENCA,SUBCUENCA,TIPO_EST,ORGANISMO,INICIO,FIN,SITUACION,LATG,LATM,LATS,LONG,LONM,LONS,ALTURA,OBSERVACIONES
00025065,,MOCHICAHUI,EL FUERTE,SINALOA,PACIFICO NORTE,RIO FUERTE,RIO FUERTE-SAN MIGUEL,CLIMATOLOGICA,CONAGUA-DGE,01/08/1963,31/10/2004,OPERANDO,25,56,42,108,55,38,20.0,
00025066,,OCORONI (CFE),SINALOA,SINALOA,PACIFICO NORTE,RIO SINALOA,ARROYO OCORONI,CLIMATOLOGICA,CFE,01/01/1961,31/03/2001,OPERANDO,25,56,0,108,27,0,81.0,
00025068,,PALO DULCE,CHOIX,SINALOA,PACIFICO NORTE,RIO FUERTE,RIO OTEROS,CLIMATOLOGICA,CONAGUA-DGE,01/01/1961,31/08/1985,SUSPENDIDA,27,0,0,108,25,0,613.0,
00025069,,PALOS BLANCOS,CULIACAN,SINALOA,PACIFICO NORTE,RIO CULIACAN,RIO HUMAYA-PRESA ADOLFO LOPEZ MATEOS,CLIMATOLOGICA,CONAGUA-DGE,01/01/1961,31/08/1988,SUSPENDIDA,24,55,25,107,23,30,55.0,
00025070,,PANUCO,CONCORDIA,SINALOA,PACIFICO NORTE,RIO BALUARTE,RIO PANUCO,CLIMATOLOGICA,CONAGUA-DGE,01/11/1962,30/06/1983,SUSPENDIDA,23,25,0,105,55,0,690.0,
00025071,,PERICOS,MOCORITO,SINALOA,PACIFICO NORTE,RIO MOCORITO,RIO PERICOS,CLIMATOLOGICA,CONAGUA-DGE,01/11/1961,31/08/2009,OPERANDO,25,5,35,107,41,40,51.0,
00025072,,PIAXTLA (CFE),SAN IGNACIO,SINALOA,PACIFICO NORTE,RIO PIAXTLA-RIO ELOTA-RIO QUELITE,RIO DE PIAXTLA,CLIMATOLOGICA,CFE,01/01/1971,31/03/2001,OPERANDO,23,58,0,106,21,0,341.0,
00025073,,PLOMOSAS,ROSARIO,SINALOA,PACIFICO NORTE,RIO BALUARTE,RIO BALUARTE,CLIMATOLOGICA,CONAGUA-DGE,01/06/1963,31/08/1988,SUSPENDIDA,23,5,0,105,28,0,962.0,
00025074,,POTRERILLOS,CONCORDIA,SINALOA,PACIFICO NORTE,RIO BALUARTE,RIO PANUCO,CLIMATOLOGICA,CONAGUA-DGE,01/01/1969,30/09/2011,OPERANDO,23,27,13,105,49,33,1572.0,
00025075,,PRESA EL PEÑON,ESCUINAPA,SINALOA,PACIFICO NORTE,RIO ACAPONETA,EL PALOTE-HIGUERAS,CLIMATOLOGICA,CONAGUA-DGE,01/01/1971,30/09/1980,SUSPENDIDA,22,53,0,105,45,0,85.0,
00025076,,QUILA,CULIACAN,SINALOA,PACIFICO NORTE,RIO SAN LORENZO,RIO SAN LORENZO,CLIMATOLOGICA,CONAGUA-DGE,01/09/1962,31/01/1988,SUSPENDIDA,24,25,0,107,13,0,41.0,
00025077,,ROSA MORADA,MOCORITO,SINALOA,PACIFICO NORTE,RIO MOCORITO,RIO MOCORITO,CLIMATOLOGICA,CONAGUA-DGE,01/01/1969,30/06/2011,OPERANDO,25,22,0,107,50,15,134.0,
00025078,,ROSARIO,ROSARIO,SINALOA,PACIFICO NORTE,RIO BALUARTE,RIO ESPIRITU SANTO,CLIMATOLOGICA,CONAGUA-DGE,01/06/1963,30/09/2011,OPERANDO,22,59,31,105,51,41,32.0,
00025079,,ROSARIO (AARB),ROSARIO,SINALOA,PACIFICO NORTE,RIO BALUARTE,RIO ESPIRITU SANTO,CLIMATOLOGICA,CAADES,01/11/1970,31/10/1974,SUSPENDIDA,23,0,0,105,51,0,20.0,
00025080,,RUIZ CORTINEZ,GUASAVE,SINALOA,PACIFICO NORTE,BAHIA LECHUGUILLA-OHUIRA-NAYACHISTE,BAHIA OHUIRA,CLIMATOLOGICA,CONAGUA-DGE,01/05/1962,31/10/2005,OPERANDO,25,42,16,108,43,10,20.0,
00025081,,SANALONA II,CULIACAN,SINALOA,PACIFICO NORTE,RIO CULIACAN,RIO TAMAZULA,CLIMATOLOGICA,CONAGUA-DGE,01/08/1944,30/09/2011,OPERANDO,24,48,0,107,9,45,104.0,
00025082,,SAN BLAS,EL FUERTE,SINALOA,PACIFICO NORTE,RIO FUERTE,RIO FUERTE-SAN MIGUEL,CLIMATOLOGICA,CONAGUA-DGE,01/01/1961,31/07/2001,OPERANDO,26,4,33,108,45,47,36.0,
00025083,,SAN FRANCISCO DEL RIO,CHOIX,SINALOA,PACIFICO NORTE,RIO FUERTE,RIO FUERTE-PRESA MIGUEL HIDALGO,CLIMATOLOGICA,CONAGUA-DGE,01/01/1961,30/04/1974,SUSPENDIDA,26,50,0,108,25,0,211.0,
00025084,,SAN IGNACIO,SAN IGNACIO,SINALOA,PACIFICO NORTE,RIO PIAXTLA-RIO ELOTA-RIO QUELITE,RIO DE PIAXTLA,CLIMATOLOGICA,CONAGUA-SMN,01/01/1976,30/11/2005,OPERANDO,23,56,29,106,25,27,158.0,
00025085,,SAN JOSE DE GRACIA (CFE),SINALOA,SINALOA,PACIFICO NORTE,RIO SINALOA,RIO SINALOA,CLIMATOLOGICA,CFE,01/01/1961,31/03/2001,OPERANDO,26,9,20,107,53,25,521.0,
00025086,,SAN MIGUEL ZAPOTITLAN,AHOME,SINALOA,PACIFICO NORTE,RIO FUERTE,RIO FUERTE-SAN MIGUEL,CLIMATOLOGICA,CONAGUA-DGE,01/04/1964,31/08/1985,SUSPENDIDA,25,56,55,109,2,55,20.0,
00025087,,SANTA CRUZ DE ALAYA,COSALA,SINALOA,PACIFICO NORTE,RIO SAN LORENZO,RIO SAN LORENZO,CLIMATOLOGICA,CONAGUA-DGE,01/01/1961,30/09/2011,OPERANDO,24,29,15,106,57,15,109.0,
00025088,,SANTA ROSA,EL FUERTE,SINALOA,PACIFICO NORTE,RIO FUERTE,RIO FUERTE-SAN MIGUEL,CLIMATOLOGICA,CONAGUA-DGE,01/01/1961,31/12/2007,OPERANDO,25,54,49,108,54,56,23.0,
00025089,,SINALOA DE LEYVA (AARSO),SINALOA,SINALOA,PACIFICO NORTE,RIO SINALOA,RIO SINALOA,CLIMATOLOGICA,CAADES,01/01/1972,31/03/1977,SUSPENDIDA,25,48,0,108,13,0,79.0,
00025090,,SINALOA DE LEYVA,SINALOA,SINALOA,PACIFICO NORTE,RIO SINALOA,RIO SINALOA,CLIMATOLOGICA,CONAGUA-SMN,01/01/1961,31/12/1978,SUSPENDIDA,25,49,33,108,13,0,58.0,
00025091,,SIQUEROS (CFE),MAZATLAN,SINALOA,PACIFICO NORTE,RIO PRESIDIO,RIO PRESIDIO,CLIMATOLOGICA,CFE,01/03/1959,30/09/1999,OPERANDO,23,20,0,106,14,0,36.0,
00025092,,SOYATITA (CFE),BADIRAGUATO,SINALOA,PACIFICO NORTE,RIO SINALOA,RIO PETATLAN,CLIMATOLOGICA,CFE,01/01/1961,31/03/2001,SUSPENDIDA,25,45,0,107,19,0,667.0,
00025093,,SURUTATO,BADIRAGUATO,SINALOA,PACIFICO NORTE,RIO CULIACAN,RIO BADIRAGUATO,CLIMATOLOGICA,CONAGUA-DGE,01/01/1961,30/06/2011,OPERANDO,25,48,30,107,33,37,1460.0,
00025094,,TAMEAPA,BADIRAGUATO,SINALOA,PACIFICO NORTE,RIO CULIACAN,ARROYO SAN JOSE DEL ORO,CLIMATOLOGICA,CONAGUA-DGE,01/02/1969,30/04/1987,SUSPENDIDA,25,38,0,107,22,0,1163.0,
00025095,,TAPICHAHUA (CFE),MAZATLAN,SINALOA,PACIFICO NORTE,RIO PRESIDIO,RIO PRESIDIO,CLIMATOLOGICA,CFE,01/01/1961,31/12/1968,SUSPENDIDA,23,35,0,106,10,0,270.0,
00025097,,TECUSIAPA (CFE),BADIRAGUATO,SINALOA,PACIFICO NORTE,RIO SINALOA,RIO PETATLAN,CLIMATOLOGICA,CFE,01/01/1961,31/03/2001,SUSPENDIDA,25,52,43,107,24,25,615.0,
00025098,,TOPOLOBAMPO (DGE),AHOME,SINALOA,PACIFICO NORTE,BAHIA LECHUGUILLA-OHUIRA-NAYACHISTE,BAHIA OHUIRA,CLIMATOLOGICA,CONAGUA-DGE,01/09/1963,31/05/1988,SUSPENDIDA,25,36,0,109,3,0,6.0,
00025099,,TOPOLOBAMPO (CFE),AHOME,SINALOA,PACIFICO NORTE,BAHIA LECHUGUILLA-OHUIRA-NAYACHISTE,BAHIA OHUIRA,CLIMATOLOGICA,CFE,01/08/1964,31/08/1977,SUSPENDIDA,25,37,0,109,0,0,39.0,
00025100,,YECORATO (CFE),CHOIX,SINALOA,PACIFICO NORTE,RIO FUERTE,ARROYO OCORONI,CLIMATOLOGICA,CONAGUA-DGE,01/01/1961,30/11/2005,OPERANDO,26,25,46,108,13,4,400.0,
00025101,,SOQUITITAN (CFE),ELOTA,SINALOA,PACIFICO NORTE,RIO PIAXTLA-RIO ELOTA-RIO QUELITE,RIO ELOTA,CLIMATOLOGICA,CFE,01/09/1956,31/12/1983,SUSPENDIDA,24,10,0,106,42,0,154.0,
00025102,,ESCUELA DE BIOLOGIA U.A.S.,CULIACAN,SINALOA,PACIFICO NORTE,RIO CULIACAN,RIO HUMAYA-PRESA ADOLFO LOPEZ MATEOS,CLIMATOLOGICA,UAS,01/01/1995,31/12/2010,OPERANDO,24,49,39,107,22,49,68.8,
00025103,,EL CAIMAN,SINALOA,SINALOA,PACIFICO NORTE,RIO SINALOA,ARROYO OCORONI,CLIMATOLOGICA,CONAGUA,01/01/2009,31/12/2012,OPERANDO,25,52,20,108,19,25,74.0,
00025104,,EL MAHONE,EL FUERTE,SINALOA,PACIFICO NORTE,RIO FUERTE,ARROYO ALAMOS,CLIMATOLOGICA,CONAGUA,01/01/2009,31/12/2012,OPERANDO,26,25,4,108,37,21,81.0,
00025105,,EL MEZQUITE,SINALOA,SINALOA,PACIFICO NORTE,RIO MOCORITO,ARROYO MEZQUITILLO,CLIMATOLOGICA,CONAGUA,01/01/2009,31/12/2012,OPERANDO,25,39,40,108,3,36,115.0,
00025106,,EL TIGRE,NAVOLATO,SINALOA,PACIFICO NORTE,RIO MOCORITO,RIO PERICOS,CLIMATOLOGICA,CONAGUA,01/01/2009,31/12/2012,OPERANDO,24,56,10,107,49,12,17.0,
00025107,,SACA DE AGUA,BADIRAGUATO,SINALOA,PACIFICO NORTE,RIO SINALOA,RIO PETATLAN,CLIMATOLOGICA,CONAGUA,01/01/2009,31/12/2012,OPERANDO,26,2,35,107,27,24,1105.0,
00025108,,SANTA MAGDALENA,SINALOA,SINALOA,PACIFICO NORTE,RIO SINALOA,RIO SINALOA,CLIMATOLOGICA,CONAGUA,01/01/2009,31/12/2012,OPERANDO,26,3,24,108,1,47,347.0,
00025109,,EL TALAYOTE,SINALOA,SINALOA,PACIFICO NORTE,RIO SINALOA,ARROYO OCORONI,CLIMATOLOGICA,CONAGUA,01/01/2009,31/12/2012,OPERANDO,26,11,34,108,15,15,219.0,
00025110,,BADIRAGUATO (DGE),BADIRAGUATO,SINALOA,PACIFICO NORTE,RIO CULIACAN,RIO BADIRAGUATO,CLIMATOLOGICA,CONAGUA-DGE,01/01/1960,31/03/2011,OPERANDO,25,20,31,107,32,35,191.0,
00025111,,BADIRAGUATO (AGLB),BADIRAGUATO,SINALOA,PACIFICO NORTE,RIO CULIACAN,RIO BADIRAGUATO,CLIMATOLOGICA,CAADES,01/11/1970,31/05/1977,SUSPENDIDA,25,21,0,107,33,0,767.0,
00025112,,CONCORDIA (CAADES),CONCORDIA,SINALOA,PACIFICO NORTE,RIO PRESIDIO,RIO PRESIDIO,CLIMATOLOGICA,CAADES,01/11/1970,28/02/1975,SUSPENDIDA,23,17,0,106,4,0,110.0,
00025113,,COSALA (AGLC),COSALA,SINALOA,PACIFICO NORTE,RIO CULIACAN,RIO HABITAS,CLIMATOLOGICA,CAADES,01/11/1970,30/06/1974,SUSPENDIDA,24,26,0,106,43,0,400.0,
00025114,,EL FUERTE (AARFM),EL FUERTE,SINALOA,PACIFICO NORTE,RIO FUERTE,RIO FUERTE-SAN MIGUEL,CLIMATOLOGICA,CAADES,01/01/1972,30/06/1974,SUSPENDIDA,26,27,0,108,39,0,101.0,
00025115,,GUAMUCHIL (AARM),SALVADOR ALVARADO,SINALOA,PACIFICO NORTE,RIO MOCORITO,RIO MOCORITO,CLIMATOLOGICA,CAADES,01/11/1970,30/06/1974,SUSPENDIDA,25,28,0,108,5,0,44.0,
00025116,,LOS MOCHIS,AHOME,SINALOA,PACIFICO NORTE,BAHIA LECHUGUILLA-OHUIRA-NAYACHISTE,BAHIA OHUIRA,CLIMATOLOGICA,CONAGUA-DGE,01/01/1961,30/04/2010,OPERANDO,25,48,4,109,2,6,11.0,
00025117,,MOCORITO (SMN),MOCORITO,SINALOA,PACIFICO NORTE,RIO MOCORITO,RIO MOCORITO,CLIMATOLOGICA,CONAGUA-SMN,01/02/1922,31/08/1972,SUSPENDIDA,25,30,0,107,54,0,113.0,
00025118,,SAN IGNACIO (CFE),SAN IGNACIO,SINALOA,PACIFICO NORTE,RIO PIAXTLA-RIO ELOTA-RIO QUELITE,RIO DE PIAXTLA,CLIMATOLOGICA,CFE,01/01/1961,31/12/1999,OPERANDO,23,56,0,106,25,0,176.0,
00025119,,SIQUEROS,MAZATLAN,SINALOA,PACIFICO NORTE,RIO PRESIDIO,RIO PRESIDIO,CLIMATOLOGICA,CONAGUA-DGE,01/06/1966,30/09/2011,OPERANDO,23,20,26,106,14,26,40.0,
00025121,,VINORAMAS,CULIACAN,SINALOA,PACIFICO NORTE,RIO CULIACAN,RIO CULIACAN,CLIMATOLOGICA,CONAGUA,01/01/2009,31/12/2012,OPERANDO,24,44,53,107,26,4,51.0,
00025122,,LOS ALAMOS,EL FUERTE,SINALOA,PACIFICO NORTE,RIO FUERTE,RIO FUERTE-SAN MIGUEL,CLIMATOLOGICA,CONAGUA-SMN,01/01/1961,31/12/1979,SUSPENDIDA,26,23,5,108,39,51,65.0,
00025123,,ABUYA (FFCC),CULIACAN,SINALOA,PACIFICO NORTE,RIO SAN LORENZO,ARROYO DE TOCUCHAMORA,CLIMATOLOGICA,FFCC,01/01/1974,31/12/1978,SUSPENDIDA,24,11,0,107,6,1,18.0,
00025124,,BAMOA (FFCC),GUASAVE,SINALOA,PACIFICO NORTE,RIO SINALOA,RIO SINALOA,CLIMATOLOGICA,FFCC,01/01/1966,30/11/1977,SUSPENDIDA,25,42,25,108,18,44,44.0,
00025125,,CAIMANERO (FFCC),MOCORITO,SINALOA,PACIFICO NORTE,RIO MOCORITO,RIO PERICOS,CLIMATOLOGICA,FFCC,01/01/1969,31/12/1977,SUSPENDIDA,24,57,6,107,44,45,20.0,
00025128,,DIMAS (FFCC),SAN IGNACIO,SINALOA,PACIFICO NORTE,RIO PIAXTLA-RIO ELOTA-RIO QUELITE,RIO DE PIAXTLA,CLIMATOLOGICA,FFCC,01/01/1969,31/12/1978,SUSPENDIDA,23,43,23,106,46,50,26.0,
00025129,,EL DORADO (FFCC),GUASAVE,SINALOA,PACIFICO NORTE,RIO SINALOA,RIO SINALOA,CLIMATOLOGICA,FFCC,01/01/1969,31/12/1975,SUSPENDIDA,25,30,0,108,28,0,15.0,
00025130,,ESCUINAPA (FFCC),ESCUINAPA,SINALOA,PACIFICO NORTE,RIO ACAPONETA,RIO LAS CONCHAS,CLIMATOLOGICA,FFCC,01/03/1974,31/07/1977,SUSPENDIDA,22,49,0,105,47,0,16.0,
00025131,,GUAMUCHIL (FFCC),SALVADOR ALVARADO,SINALOA,PACIFICO NORTE,RIO MOCORITO,RIO MOCORITO,CLIMATOLOGICA,FFCC,01/01/1969,31/07/1978,SUSPENDIDA,25,27,37,108,5,20,43.0,
00025132,,LA CRUZ (FFCC),ELOTA,SINALOA,PACIFICO NORTE,RIO PIAXTLA-RIO ELOTA-RIO QUELITE,RIO ELOTA,CLIMATOLOGICA,FFCC,01/01/1973,31/12/1977,SUSPENDIDA,23,55,7,106,53,31,28.0,
00025133,,LEON FONSECA (FFCC),GUASAVE,SINALOA,PACIFICO NORTE,RIO SINALOA,ARROYO CABRERA,CLIMATOLOGICA,FFCC,01/01/1969,31/12/1977,SUSPENDIDA,25,43,49,108,20,41,38.0,
00025134,,MARMOL (FFCC),MAZATLAN,SINALOA,PACIFICO NORTE,RIO PRESIDIO,RIO DE PIAXTLA,CLIMATOLOGICA,FFCC,01/01/1969,31/12/1977,SUSPENDIDA,23,29,3,106,36,7,12.0,
00025135,,MAZATLAN (FFCC),MAZATLAN,SINALOA,PACIFICO NORTE,RIO PRESIDIO,MAZATLAN,CLIMATOLOGICA,FFCC,01/01/1966,31/12/1977,SUSPENDIDA,23,14,16,106,23,50,9.0,
00025137,,NARANJO (FFCC),SINALOA,SINALOA,PACIFICO NORTE,RIO SINALOA,ARROYO OCORONI,CLIMATOLOGICA,FFCC,01/01/1973,31/12/1977,SUSPENDIDA,25,48,24,108,28,51,50.0,
00025138,,PRESIDIO (FFCC),MAZATLAN,SINALOA,PACIFICO NORTE,RIO PRESIDIO,CAIMANERA,CLIMATOLOGICA,FFCC,01/03/1973,30/09/1976,SUSPENDIDA,23,9,32,106,13,13,8.0,
00025139,,QUILA (FFCC),CULIACAN,SINALOA,PACIFICO NORTE,RIO SAN LORENZO,RIO SAN LORENZO,CLIMATOLOGICA,FFCC,01/01/1973,31/08/1975,SUSPENDIDA,24,26,16,107,12,20,56.0,
00025142,,SAN BLAS (FFCC),EL FUERTE,SINALOA,PACIFICO NORTE,RIO FUERTE,RIO FUERTE-SAN MIGUEL,CLIMATOLOGICA,FFCC,01/01/1973,31/12/1977,SUSPENDIDA,26,4,0,108,45,0,46.0,
00025143,,SUFRAGIO (FFCC),EL FUERTE,SINALOA,PACIFICO NORTE,RIO FUERTE,RIO FUERTE-SAN MIGUEL,CLIMATOLOGICA,FFCC,01/01/1973,31/12/1977,SUSPENDIDA,26,3,5,108,47,14,30.0,
00025144,,CEFERINO PAREDES (FFCC),SINALOA,SINALOA,PACIFICO NORTE,BAHIA LECHUGUILLA-OHUIRA-NAYACHISTE,BAHIA OHUIRA,CLIMATOLOGICA,FFCC,01/01/1973,31/12/1977,SUSPENDIDA,25,49,58,108,38,21,48.0,
00025148,,E.T.A. 057 GUASAVE,GUASAVE,SINALOA,PACIFICO NORTE,RIO SINALOA,RIO SINALOA,CLIMATOLOGICA,CONAGUA-SMN,01/02/1973,30/09/1979,SUSPENDIDA,25,33,0,108,27,0,17.0,
00025149,,LAS HIGUERAS,ROSARIO,SINALOA,PACIFICO NORTE,RIO BALUARTE,RIO ESPIRITU SANTO,CLIMATOLOGICA,CONAGUA-SMN,01/12/1974,30/06/1988,SUSPENDIDA,23,3,13,105,57,19,40.0,
00025150,,LAS TORTUGAS,ROSARIO,SINALOA,PACIFICO NORTE,RIO BALUARTE,RIO PANUCO,CLIMATOLOGICA,CONAGUA-DGE,01/01/1974,30/09/2011,OPERANDO,23,5,45,105,50,45,65.0,
00025151,,CHAVEZ TALAMANTES,AHOME,SINALOA,PACIFICO NORTE,ESTERO DE BACORECHUIS,ESTERO DE BACORECHIHUIS,CLIMATOLOGICA,CONAGUA-DGE,01/01/1975,31/08/1984,SUSPENDIDA,26,20,0,109,1,42,23.0,
00025155,76311,CHOIX (OBS),CHOIX,SINALOA,PACIFICO NORTE,RIO FUERTE,RIO CHOIX,OBSERVATORIO,CONAGUA-SMN,01/01/1981,31/08/2010,OPERANDO,26,42,0,108,19,0,224.0,
00025158,,EL PALMAR DE LOS SEPULVEDA,SINALOA,SINALOA,PACIFICO NORTE,RIO SINALOA,RIO SINALOA,CLIMATOLOGICA,CONAGUA-SMN,01/08/1978,31/05/2011,OPERANDO,25,42,55,107,54,59,262.0,
00025159,,LATERAL CINCUENTA Y SEIS,CULIACAN,SINALOA,PACIFICO NORTE,RIO CULIACAN,RIO CULIACAN,CLIMATOLOGICA,CONAGUA-DGE,01/01/1978,31/12/1982,SUSPENDIDA,24,30,0,107,26,0,8.0,
00025160,,ESPINOZA,NAVOLATO,SINALOA,PACIFICO NORTE,RIO CULIACAN,RIO CULIACAN,CLIMATOLOGICA,CONAGUA-DGE,01/10/1978,30/06/1984,SUSPENDIDA,24,41,0,107,47,0,5.0,
00025161,,EL DORADO,CULIACAN,SINALOA,PACIFICO NORTE,RIO SAN LORENZO,RIO SAN LORENZO,CLIMATOLOGICA,CONAGUA-DGE,01/01/1970,31/08/2010,OPERANDO,24,19,25,107,22,4,10.0,
00025162,,LA CURVA,CULIACAN,SINALOA,PACIFICO NORTE,RIO CULIACAN,RIO CULIACAN,CLIMATOLOGICA,CONAGUA-DGE,01/09/1978,31/10/1983,SUSPENDIDA,24,36,0,107,19,0,46.0,
00025163,,ANDREW WEISS,CULIACAN,SINALOA,PACIFICO NORTE,RIO CULIACAN,RIO HUMAYA-PRESA ADOLFO LOPEZ MATEOS,CLIMATOLOGICA,CONAGUA-DGE,01/01/1978,30/06/1984,SUSPENDIDA,25,3,0,107,28,0,397.0,
00025164,,ALTO DE CULIACANCITO,CULIACAN,SINALOA,PACIFICO NORTE,RIO CULIACAN,RIO CULIACAN,CLIMATOLOGICA,CONAGUA-DGE,01/01/1978,30/06/2004,OPERANDO,24,48,25,107,33,19,24.0,
00025165,,BATAUTO,NAVOLATO,SINALOA,PACIFICO NORTE,RIO CULIACAN,RIO CULIACAN,CLIMATOLOGICA,CONAGUA-DGE,01/09/1978,30/06/1984,SUSPENDIDA,24,34,19,107,35,2,5.0,
00025166,,COSTA RICA,CULIACAN,SINALOA,PACIFICO NORTE,RIO CULIACAN,RIO CULIACAN,CLIMATOLOGICA,CONAGUA-DGE,01/01/1969,30/06/1984,SUSPENDIDA,24,35,27,107,23,21,29.0,
00025167,,SAN LORENZO,CULIACAN,SINALOA,PACIFICO NORTE,RIO SAN LORENZO,RIO SAN LORENZO,CLIMATOLOGICA,CONAGUA-DGE,01/09/1978,31/01/1981,SUSPENDIDA,24,27,0,107,6,0,77.0,
00025168,,PITAYAL,NAVOLATO,SINALOA,PACIFICO NORTE,RIO MOCORITO,RIO PERICOS,CLIMATOLOGICA,CONAGUA-DGE,01/01/1970,30/06/1984,SUSPENDIDA,24,50,0,107,49,0,10.0,
00025169,,SATAYA,NAVOLATO,SINALOA,PACIFICO NORTE,RIO CULIACAN,RIO CULIACAN,CLIMATOLOGICA,CONAGUA-DGE,01/01/1978,30/06/1984,SUSPENDIDA,24,32,30,107,38,0,2.0,
00025170,,EL TAMARINDO,CULIACAN,SINALOA,PACIFICO NORTE,RIO SINALOA,RIO PETATLAN,CLIMATOLOGICA,CONAGUA-DGE,01/09/1978,31/01/1981,SUSPENDIDA,25,53,45,107,37,55,1851.0,
00025171,,NAVOLATO,NAVOLATO,SINALOA,PACIFICO NORTE,RIO CULIACAN,RIO CULIACAN,CLIMATOLOGICA,CONAGUA-DGE,01/02/1978,31/07/2011,OPERANDO,24,45,56,107,42,11,16.0,
00025172,,SAN JOAQUIN,SINALOA,SINALOA,PACIFICO NORTE,RIO MOCORITO,RIO MOCORITO,CLIMATOLOGICA,CONAGUA-DGE,01/11/1978,30/06/2011,OPERANDO,25,40,4,108,1,12,144.0,
00025173,,ALTATA,NAVOLATO,SINALOA,PACIFICO NORTE,RIO CULIACAN,RIO CULIACAN,CLIMATOLOGICA,CONAGUA,01/09/2003,28/02/2011,OPERANDO,24,39,30,107,50,32,4.0,
00025174,,HOYANCOS,EL FUERTE,SINALOA,PACIFICO NORTE,RIO FUERTE,RIO FUERTE-SAN MIGUEL,CLIMATOLOGICA,CONAGUA-DGE,01/09/1978,31/08/1985,SUSPENDIDA,26,21,55,108,35,30,99.0,
00025175,,OCORONI,SINALOA,SINALOA,PACIFICO NORTE,RIO SINALOA,ARROYO OCORONI,CLIMATOLOGICA,CONAGUA-DGE,01/08/1980,31/12/1984,SUSPENDIDA,25,56,44,108,24,51,85.0,
00025176,,EL QUEMADO,MAZATLAN,SINALOA,PACIFICO NORTE,RIO PRESIDIO,RIO QUELITE,CLIMATOLOGICA,CONAGUA-DGE,01/08/1979,30/06/2011,OPERANDO,23,33,45,106,28,0,50.0,
00025177,,SANTIAGO DE LOS CABALLEROS,BADIRAGUATO,SINALOA,PACIFICO NORTE,RIO CULIACAN,RIO BADIRAGUATO,CLIMATOLOGICA,CONAGUA-DGE,01/11/1979,31/12/1990,SUSPENDIDA,25,33,30,107,22,36,927.0,
00025178,,ZOPILOTE,GUASAVE,SINALOA,PACIFICO NORTE,RIO SINALOA,ARROYO CABRERA,CLIMATOLOGICA,CONAGUA-DGE,01/09/1979,30/09/2011,OPERANDO,25,43,50,108,20,45,37.0,
00025179,,LATERAL DIEZ,CULIACAN,SINALOA,PACIFICO NORTE,RIO CULIACAN,RIO CULIACAN,CLIMATOLOGICA,CONAGUA-DGE,01/01/1979,30/06/1984,SUSPENDIDA,24,36,0,107,29,0,10.0,
00025180,,COACUANA,SINALOA,SINALOA,PACIFICO NORTE,RIO MOCORITO,ARROYO MEZQUITILLO,CLIMATOLOGICA,CONAGUA-DGE,01/07/1981,30/11/2005,OPERANDO,25,40,27,108,14,17,52.0,
00025181,,NUESTRA SEÑORA,COSALA,SINALOA,PACIFICO NORTE,RIO CULIACAN,RIO HABITAS,CLIMATOLOGICA,CONAGUA-DGE,01/01/1981,31/01/2003,OPERANDO,24,23,53,106,36,47,402.0,
00025183,,COMEDERO,COSALA,SINALOA,PACIFICO NORTE,RIO SAN LORENZO,RIO SAN LORENZO,CLIMATOLOGICA,CONAGUA-DGE,01/01/1981,30/06/2011,OPERANDO,24,37,5,106,49,0,310.0,
00025184,,BACURATO,SINALOA,SINALOA,PACIFICO NORTE,RIO SINALOA,RIO SINALOA,CLIMATOLOGICA,CONAGUA-DGE,01/07/1982,31/05/2008,OPERANDO,25,50,30,107,55,40,176.0,
00025185,,OLAS ALTAS,AHOME,SINALOA,PACIFICO NORTE,BAHIA LECHUGUILLA-OHUIRA-NAYACHISTE,BAHIA LECHUGUILLA,CLIMATOLOGICA,CONAGUA-DGE,01/01/1982,31/08/1985,SUSPENDIDA,25,54,0,109,10,0,10.0,
00025186,,OTATITAN,ROSARIO,SINALOA,PACIFICO NORTE,RIO BALUARTE,RIO MATATAN,CLIMATOLOGICA,CONAGUA-DGE,01/01/1982,31/08/2011,OPERANDO,23,0,50,105,40,0,93.0,
00025188,,LOS HORNOS,SINALOA,SINALOA,PACIFICO NORTE,RIO SINALOA,RIO SINALOA,CLIMATOLOGICA,CONAGUA-DGE,01/03/1982,30/04/1986,SUSPENDIDA,25,53,0,107,39,0,955.0,
00025190,,TECUXIAPA,BADIRAGUATO,SINALOA,PACIFICO NORTE,RIO SINALOA,RIO PETATLAN,CLIMATOLOGICA,CONAGUA-DGE,01/01/1982,31/12/1983,SUSPENDIDA,25,50,55,107,22,45,539.0,
00025191,,MAZATLAN (CFE),MAZATLAN,SINALOA,PACIFICO NORTE,RIO PRESIDIO,MAZATLAN,CLIMATOLOGICA,CFE,01/10/1998,31/03/2001,OPERANDO,23,14,0,106,26,0,4.0,
00025192,,JOSE ACEVES POZOS (CFE),MAZATLAN,SINALOA,PACIFICO NORTE,RIO PRESIDIO,MAZATLAN,CLIMATOLOGICA,CFE,01/01/1983,31/12/1993,SUSPENDIDA,23,11,0,106,20,0,5.0,
00025193,,LOS ARRAYANES,MAZATLAN,SINALOA,PACIFICO NORTE,RIO PRESIDIO,MAZATLAN,CLIMATOLOGICA,CONAGUA,01/01/2009,31/12/2012,OPERANDO,23,13,23,106,22,34,16.0,
